id,r_si,r_gu,r_name,r_address
519,서울특별시,광진구,아웃백스테이크하우스,서울특별시 광진구 능동로 92
520,서울특별시,광진구,명륜진사갈비,서울특별시 광진구 능동로36길 187
521,서울특별시,광진구,홍천화로숯불구이,서울특별시 광진구 천호대로110길 27
522,서울특별시,광진구,왕돈,서울특별시 광진구 천호대로112길 13
523,서울특별시,광진구,만나정,서울특별시 광진구 능동로 254
524,서울특별시,광진구,장수마을정육식당,서울특별시 광진구 군자로 100
525,서울특별시,광진구,세종원,서울특별시 광진구 광나루로 373
526,서울특별시,광진구,하이난,서울특별시 광진구 능동로 243-1
527,서울특별시,광진구,손큰할매순대국,서울특별시 광진구 군자로 86
528,서울특별시,광진구,태평양회수산세꼬시,서울특별시 광진구 군자로 183
529,서울특별시,광진구,크래버대게나라,서울특별시 광진구 워커힐로 3
530,서울특별시,광진구,은행나무집,서울특별시 광진구 아차산로69길 20
531,서울특별시,광진구,산울,서울특별시 광진구 아차산로73길 48
532,서울특별시,광진구,의정부부대찌개,서울특별시 광진구 자양로18길 56 
533,서울특별시,광진구,명봉반점,서울특별시 광진구 뚝섬로31길 59
534,서울특별시,광진구,란주우육면,서울특별시 광진구 동일로18길 37
535,서울특별시,광진구,취헌꼬치구이전문점,서울특별시 광진구 동일로18길 35
536,서울특별시,광진구,롯데리아건대스타시티,서울특별시 광진구 아차산로 262 
537,서울특별시,광진구,다래나무,서울특별시 광진구 천호대로124길 24
538,서울특별시,광진구,오늘도고기,서울특별시 광진구 아차산로55길 24 
539,서울특별시,광진구,미가담,서울특별시 광진구 자양로 165
540,서울특별시,광진구,좋은사람들,서울특별시 광진구 아차산로51길 36-1
541,서울특별시,광진구,오돌이생삼겹,서울특별시 광진구 아차산로51길 74-1
542,서울특별시,광진구,창바위황태,서울특별시 광진구 능동로 302 
543,서울특별시,광진구,행복한우,서울특별시 광진구 구의강변로 30 
544,서울특별시,광진구,팍스부대찌개,서울특별시 광진구 아차산로 455 
545,서울특별시,광진구,소담,서울특별시 광진구 뚝섬로52다길 1 
546,서울특별시,광진구,연변냉면,서울특별시 광진구 뚝섬로27길 45
547,서울특별시,광진구,허씨마라회향,서울특별시 광진구 동일로18길 84
548,서울특별시,광진구,모리참치,서울특별시 광진구 천호대로 681
549,서울특별시,광진구,시옌,서울특별시 광진구 능동로 137-8 
550,서울특별시,광진구,삼일민물장어,서울특별시 광진구 천호대로 685 
551,서울특별시,광진구,콴차이,서울특별시 광진구 자양로18길 17 
552,서울특별시,광진구,까막돼지와버섯총각들,서울특별시 광진구 아차산로70길 17-17
553,서울특별시,광진구,곤지암소머리곰탕,서울특별시 광진구 아차산로 297
554,서울특별시,광진구,청춘부르스,서울특별시 광진구 천호대로109길 7
555,서울특별시,광진구,원복정,서울특별시 광진구 면목로 185
556,서울특별시,광진구,임면옥,서울특별시 광진구 능동로 338
557,서울특별시,광진구,휴온,서울특별시 광진구 아차산로51길 27
558,서울특별시,광진구,강릉엄지네꼬막집,서울특별시 광진구 아차산로 375
559,서울특별시,광진구,기덕이네생고기집,서울특별시 광진구 뚝섬로58길 26
560,서울특별시,광진구,램스야,서울특별시 광진구 아차산로78길 166
561,서울특별시,광진구,카페더네네,서울특별시 광진구 광나루로20가길 21  
562,서울특별시,광진구,달팽이부엌,서울특별시 광진구 자양번영로4길 19  
563,서울특별시,광진구,오늘도낙지,서울특별시 광진구 아차산로76길 6  
564,서울특별시,광진구,태천면옥,서울특별시 광진구 광장로 49 
565,서울특별시,광진구,카페딥,서울특별시 광진구 자양번영로 28  
566,서울특별시,광진구,뽀끼랑면이랑,서울특별시 광진구 아차산로69길 8 
567,서울특별시,광진구,바르미샤브샤브,서울특별시 광진구 아차산로 471  
568,서울특별시,광진구,어반나이프,서울특별시 광진구 구의강변로 85  
569,서울특별시,광진구,피슈마라홍탕군자역점,서울특별시 광진구 능동로 302  
570,서울특별시,광진구,깐부치킨뚝섬유원지점,서울특별시 광진구 능동로 18  
571,서울특별시,광진구,마초쉐프건대점,서울특별시 광진구 능동로 125  
572,서울특별시,광진구,바른면집,서울특별시 광진구 능동로13길 28 
573,서울특별시,광진구,(주)돕감자탕,서울특별시 광진구 아차산로31길 9  
574,서울특별시,광진구,cucina843,서울특별시 광진구 아차산로31길 20  
575,서울특별시,광진구,본래순대화양점,서울특별시 광진구 군자로 63  
576,서울특별시,광진구,대한족발,서울특별시 광진구 군자로 52  
577,서울특별시,광진구,아차곰탕,서울특별시 광진구 긴고랑로22길 16
578,서울특별시,광진구,신선,서울특별시 광진구 자양로11길 8  
579,서울특별시,광진구,꿀삼겹구의점,서울특별시 광진구 아차산로51길 52  
580,서울특별시,광진구,영화속의김밥이야기,서울특별시 광진구 자양로 173  
581,서울특별시,광진구,대세노가리,서울특별시 광진구 자양로43길 151  
582,서울특별시,광진구,가마솥영양탕,서울특별시 광진구 긴고랑로22길 32  
583,서울특별시,광진구,택이네조개전골군자역점,서울특별시 광진구 천호대로 591  
584,서울특별시,광진구,"본가대구탕,뽈찜,탕",서울특별시 광진구 영화사로 27
585,서울특별시,광진구,소풍,서울특별시 광진구 자양로45길 13
586,서울특별시,광진구,따뜻한밥상,서울특별시 광진구 능동로 440
587,서울특별시,광진구,설악칡냉면,서울특별시 광진구 자양로 249
588,서울특별시,광진구,차돌풍아차산역점,서울특별시 광진구 천호대로 677  
589,서울특별시,광진구,토종집,서울특별시 광진구 용마산로 55  
590,서울특별시,광진구,할머니추어탕자양점,서울특별시 광진구 자양번영로 33  
591,서울특별시,광진구,한촌설렁탕군자점,서울특별시 광진구 능동로 255 
592,서울특별시,광진구,천미향,서울특별시 광진구 능동로 237  
593,서울특별시,광진구,우리동네손두부(화양동),서울특별시 광진구 광나루로12길 19  
594,서울특별시,광진구,바나바나,서울특별시 광진구 동일로20길 72 
595,서울특별시,광진구,마당족발,서울특별시 광진구 능동로 173  
596,서울특별시,광진구,라그릴리아키친구의점,서울특별시 광진구 자양로 86  
597,서울특별시,광진구,능동국시,서울특별시 광진구 능동로35길 23 
598,서울특별시,광진구,내가찜한닭건대점,서울특별시 광진구 아차산로33길 63  
599,서울특별시,광진구,귀품찬,서울특별시 광진구 아차산로 192  
600,서울특별시,광진구,곽만근갈비탕건대역점,서울특별시 광진구 능동로 110  
601,서울특별시,광진구,강남면옥광장점,서울특별시 광진구 구의강변로 106  
602,서울특별시,광진구,사원식당,서울특별시 광진구 아차산로 355
603,서울특별시,광진구,청두인상,서울특별시 광진구 동일로18길 65
604,서울특별시,광진구,고향반점,서울특별시 광진구 동일로18길 101
605,서울특별시,광진구,쓩모사부,서울특별시 광진구 동일로20길 99-1
606,서울특별시,광진구,천지샤브,서울특별시 광진구 아차산로29길 22
607,서울특별시,광진구,하이더푸쟈오쯔전문점,서울특별시 광진구 아차산로30길 23
608,서울특별시,광진구,고향반점,서울특별시 광진구 동일로18길 61
609,서울특별시,광진구,동북풍미양꼬치,서울특별시 광진구 동일로18길 90
610,서울특별시,광진구,복만루(3호점),서울특별시 광진구 동일로20길 106
611,서울특별시,광진구,복만루(2호점),서울특별시 광진구 아차산로30길 23
612,서울특별시,광진구,복만루(1호점),서울특별시 광진구 동일로18길 43
613,서울특별시,광진구,스시메이진,서울특별시 광진구 능동로 92  
614,서울특별시,광진구,누들스,서울특별시 광진구 능동로 92 
615,서울특별시,광진구,나폴레옹과자점,서울특별시 광진구 능동로 92 
616,서울특별시,광진구,홍대개미,서울특별시 광진구 능동로 92 
617,서울특별시,광진구,한가람,서울특별시 광진구 능동로 92  
618,서울특별시,광진구,파파벨리피자,서울특별시 광진구 능동로 92  
619,서울특별시,광진구,코코로벤또,서울특별시 광진구 능동로 92  
620,서울특별시,광진구,카페낢진.맘스터치,서울특별시 광진구 능동로 92 
621,서울특별시,광진구,차이홍짬뽕,서울특별시 광진구 능동로 92 
622,서울특별시,광진구,(주)해초섬,서울특별시 광진구 능동로 92 
623,서울특별시,광진구,익선동창화당,서울특별시 광진구 능동로 92  
624,서울특별시,광진구,육첩반상,서울특별시 광진구 능동로 92 
625,서울특별시,광진구,야미에그,서울특별시 광진구 능동로 92 
626,서울특별시,광진구,시마스시,서울특별시 광진구 능동로 92 
627,서울특별시,광진구,속초코다리냉면,서울특별시 광진구 능동로 92 
628,서울특별시,광진구,반반식당,서울특별시 광진구 능동로 92 
629,서울특별시,광진구,도제건대점,서울특별시 광진구 능동로 92 
630,서울특별시,광진구,미향,서울특별시 광진구 능동로 92 
631,서울특별시,광진구,공기,서울특별시 광진구 능동로 92  
632,서울특별시,광진구,백년회관서서갈비,서울특별시 광진구 면목로 178
633,서울특별시,광진구,일송정,서울특별시 광진구 아차산로49길 21
634,서울특별시,광진구,고향집,서울특별시 광진구 아차산로49길 30 
635,서울특별시,광진구,웃는돌참치,서울특별시 광진구 아차산로 361
636,서울특별시,광진구,명품김밥,서울특별시 광진구 자양로 109
637,서울특별시,광진구,닐리비스크로구의점,서울특별시 광진구 자양로 109
638,서울특별시,광진구,본죽구의점,서울특별시 광진구 자양로 113
639,서울특별시,광진구,송쉐프구의점,서울특별시 광진구 아차산로 355
640,서울특별시,광진구,육일관,서울특별시 광진구 아차산로 353-1
641,서울특별시,광진구,산쪼메,서울특별시 광진구 아차산로51길 10
642,서울특별시,광진구,하루뷔페,서울특별시 광진구 구의로 9
643,서울특별시,광진구,힘내요김밥,서울특별시 광진구 자양로18길 67
644,서울특별시,광진구,서울초밥,서울특별시 광진구 자양로18길 39
645,서울특별시,광진구,촨치마라탕,서울특별시 광진구 자양로18길 42
646,서울특별시,광진구,아울,서울특별시 광진구 자양로18길 36
647,서울특별시,광진구,혼다라멘,서울특별시 광진구 자양로18길 32
648,서울특별시,광진구,원할머니보쌈,서울특별시 광진구 아차산로51길 45
649,서울특별시,구로구,방가방가,서울특별시 구로구 개봉로 17-1
650,서울특별시,구로구,명품원조대한민족,서울특별시 구로구 디지털로32나길 17-8 
651,서울특별시,구로구,홍주식당,서울특별시 구로구 디지털로26길 110
652,서울특별시,구로구,가츠몽,서울특별시 구로구 디지털로33길 48
653,서울특별시,구로구,한솔냉면디큐브시티점,서울특별시 구로구 경인로 662
654,서울특별시,구로구,본가스시디큐브시티점,서울특별시 구로구 경인로 662
655,서울특별시,구로구,신승반점현대백화점디큐브시티점,서울특별시 구로구 경인로 662
656,서울특별시,구로구,신승반점구로지밸리몰점,서울특별시 구로구 디지털로 300 
657,서울특별시,구로구,참이맛감자탕구로본점,서울특별시 구로구 디지털로 300 
658,서울특별시,구로구,청기와명가감자탕,서울특별시 구로구 도림로 31-1
659,서울특별시,구로구,"신림춘천집
구로디지털직영점",서울특별시 구로구 디지털로32나길 17-23
660,서울특별시,구로구,타오,서울특별시 구로구 디지털로 288
661,서울특별시,구로구,육간청,서울특별시 구로구 디지털로27길 36
662,서울특별시,구로구,횡성생고기,서울특별시 구로구 구로동로22길 91
663,서울특별시,구로구,오비스트로,서울특별시 구로구 구로중앙로 15길 12
664,서울특별시,구로구,구영회참치,서울특별시 구로구 가마산로 229
665,서울특별시,구로구,다채개봉점,서울특별시 구로구 개봉로23길 38
666,서울특별시,구로구,한라참치,서울특별시 구로구 경인로20길 7 
667,서울특별시,구로구,약초마을,서울특별시 구로구 부일로 873
668,서울특별시,구로구,"라그릴리아
신도림점",서울특별시 구로구 경인로 662
669,서울특별시,구로구,송이네삼시세끼,서울특별시 구로구 구일로110
670,서울특별시,구로구,본죽(구일역점),서울특별시 구로구 구일로10길 27
671,서울특별시,구로구,궁전기와집,서울특별시 구로구 구로중앙로19길 24
672,서울특별시,구로구,소담푸드,서울특별시 구로구 구로중앙로18길 71
673,서울특별시,구로구,복먹고복받고,서울특별시 구로구 구로중앙로 135-1
674,서울특별시,구로구,맛태정식,서울특별시 구로구 고척로40길 33-6
675,서울특별시,구로구,놀부부대철판구이,서울특별시 구로구 경인로47길 23 
676,서울특별시,구로구,황제갈비,서울특별시 구로구 경인로40길 12
677,서울특별시,구로구,영산홍가,서울특별시 구로구 경인로25길 25
678,서울특별시,구로구,송림가,서울특별시 구로구 경인로 398
679,서울특별시,구로구,참좋은식당,서울특별시 구로구 경인로 228
680,서울특별시,구로구,궁원복집,서울특별시 구로구 가마산로19길 6-3
681,서울특별시,구로구,개성면옥,서울특별시 구로구 가마산로 204
682,서울특별시,구로구,실크로드,서울특별시 구로구 경인로 398
683,서울특별시,구로구,오대양,서울특별시 구로구 디지털로34길 55
684,서울특별시,구로구,사조참치,서울특별시 구로구 디지털로32길 97-33
685,서울특별시,구로구,혼마참치,서울특별시 구로구 구로중앙로19길 28
686,서울특별시,구로구,롤링파스타구로디지털역점,서울특별시 구로구 디지털로32길 79
687,서울특별시,구로구,코바코,서울특별시 구로구 가마산로 286
688,서울특별시,구로구,애슐리구로지밸리몰점,서울특별시 구로구 디지털로 300
689,서울특별시,도봉구,힘찬장어,서울특별시 도봉구 노해로69길 15-9
690,서울특별시,도봉구,황해도찹쌀순대,서울특별시 도봉구 마들로 659
691,서울특별시,도봉구,황금성,서울특별시 도봉구 삼양로 544
692,서울특별시,도봉구,홍춘천닭갈비,서울특별시 도봉구 도당로 32
693,서울특별시,도봉구,홍능갈비,서울특별시 도봉구 도봉로 157길 16
694,서울특별시,도봉구,햇살힐링식당,서울특별시 도봉구 도봉로147길 17
695,서울특별시,도봉구,한솥,서울특별시 도봉구 마들로 676-1
696,서울특별시,도봉구,피자애,서울특별시 도봉구 노해로63다길 25
697,서울특별시,도봉구,통나무집,서울특별시 도봉구 마들로11길 61
698,서울특별시,도봉구,통나무식당,서울특별시 도봉구 노해로60길 99
699,서울특별시,도봉구,토영자갈치곰장어,서울특별시 도봉구 노해로69길 15
700,서울특별시,도봉구,태림산채정식,서울특별시 도봉구 노해로60길 32
701,서울특별시,도봉구,큰맘할매순대국(창동),서울특별시 도봉구 노해로63가길 6
702,서울특별시,도봉구,콩사랑두부,서울특별시 도봉구 도봉산4길 10
703,서울특별시,도봉구,충무김밥(도봉역점),서울특별시 도봉구 도봉로152가길 182
704,서울특별시,도봉구,최진사댁무한숯불갈비 도봉점,서울특별시 도봉구 도봉로181길 29
705,서울특별시,도봉구,청어진 동태찜,서울특별시 도봉구 도봉로150길 28
706,서울특별시,도봉구,창원,서울특별시 도봉구 도봉로180길 6
707,서울특별시,도봉구,착한전복&제철쌈밥,서울특별시 도봉구 노해로65길 7-20
708,서울특별시,도봉구,죽이야기 쌍문역점,서울특별시 도봉구 도봉로 460
709,서울특별시,도봉구,죽이야기 방학점,서울특별시 도봉구 방학로 183
710,서울특별시,도봉구,주식회사 삼성숯불갈비,서울특별시 도봉구 도당로 36
711,서울특별시,도봉구,제일숯불갈비,서울특별시 도봉구 도당로 130
712,서울특별시,도봉구,정담음밥상,서울특별시 도봉구 방학로2길 19
713,서울특별시,도봉구,장어가,서울특별시 도봉구 도봉로 911
714,서울특별시,도봉구,장수옥설렁탕,서울특별시 도봉구 도봉로 805
715,서울특별시,도봉구,이차돌(쌍문점),서울특별시 도봉구 해등로 157
716,서울특별시,도봉구,은행골,서울특별시 도봉구 마들로 684
717,서울특별시,도봉구,원조의정부부대찌게,서울특별시 도봉구 해등로 156
718,서울특별시,도봉구,우리소육회마왕,서울특별시 도봉구 도당로 32
719,서울특별시,도봉구,요리비아구찜,서울특별시 도봉구 도당로2길 9
720,서울특별시,도봉구,오븐마루,서울특별시 도봉구 노해로60길 104
721,서울특별시,도봉구,오리마을,서울특별시 도봉구 노해로 163
722,서울특별시,도봉구,여수밤바다,서울특별시 도봉구 시루봉로 302
723,서울특별시,도봉구,양촌리,서울특별시 도봉구 방학로 102
724,서울특별시,도봉구,양주큰집전통순대국,서울특별시 도봉구 방학로6길 32
725,서울특별시,도봉구,쌈촌창동역점,서울특별시 도봉구 노해로65길 11
726,서울특별시,도봉구,시우네2.5닭갈비,서울특별시 도봉구 노해로41길 29
727,서울특별시,도봉구,순두부마을,서울특별시 도봉구 마들로 650
728,서울특별시,도봉구,송림각,서울특별시 도봉구 방학로 223
729,서울특별시,도봉구,소담보쌈,서울특별시 도봉구 노해로 249
730,서울특별시,도봉구,설담재 설렁탕,서울특별시 도봉구 도봉로 562
731,서울특별시,도봉구,삿뽀로 창동점 (주)엔타스,서울특별시 도봉구 도봉로 610
732,서울특별시,도봉구,삼오집,서울특별시 도봉구 도봉로165길 6
733,서울특별시,도봉구,산도토리임자탕,서울특별시 도봉구 덕릉로60길 13
734,서울특별시,도봉구,사이공본가쌍문점,서울특별시 도봉구 도봉로 575
735,서울특별시,도봉구,봉평메밀막국수,서울특별시 도봉구 도봉산4길 15
736,서울특별시,도봉구,본죽&비빔밥카페창동점,서울특별시 도봉구 노해로63가길 12
737,서울특별시,도봉구,본죽 쌍문한일병원점,서울특별시 도봉구 도봉로109길 58
738,서울특별시,도봉구,백제갈비촌,서울특별시 도봉구 노해로69길 15
739,서울특별시,도봉구,방학회센타,서울특별시 도봉구 도당로 129
740,서울특별시,도봉구,방학골생고기,서울특별시 도봉구 방학로5길 10
741,서울특별시,도봉구,반값소,서울특별시 도봉구 마들로 664-5
742,서울특별시,도봉구,박서방부대찌개,서울특별시 도봉구 시루봉로 290
743,서울특별시,도봉구,문성해물짬뽕,서울특별시 도봉구 우이천로 294
744,서울특별시,도봉구,무수옥,서울특별시 도봉구 도봉로165길 15
745,서울특별시,도봉구,메이유러피안다이닝,서울특별시 도봉구 도봉로169길 202
746,서울특별시,도봉구,락궁,서울특별시 도봉구 도봉로 468
747,서울특별시,도봉구,뚱보냉면,서울특별시 도봉구 도봉로110길 51
748,서울특별시,도봉구,뚱가 부대찌개,서울특별시 도봉구 도봉로 869
749,서울특별시,도봉구,돼지네삼겹살,서울특별시 도봉구 노해로63다길 17
750,서울특별시,도봉구,도봉산박대감,서울특별시 도봉구 도봉로 919
751,서울특별시,도봉구,더맛있는족발보쌈(방학점),서울특별시 도봉구 도당로 120
752,서울특별시,도봉구,남원추어탕,서울특별시 도봉구 도봉로125길 83
753,서울특별시,도봉구,낙지애가,서울특별시 도봉구 덕릉로 251
754,서울특별시,도봉구,김밥천국,서울특별시 도봉구 노해로 137
755,서울특별시,도봉구,김밥나라,서울특별시 도봉구 노해로 247
756,서울특별시,도봉구,그 고기집,서울특별시 도봉구 삼양로146길 6
757,서울특별시,도봉구,곤지암할매소머리국밥,서울특별시 도봉구 시루봉로 135
758,서울특별시,도봉구,경복궁창동점(주)엔타스,서울특별시 도봉구 도봉로 610 
759,서울특별시,도봉구,강북민물장어,서울특별시 도봉구 노해로69길 25
760,서울특별시,도봉구,강남동태찜,서울특별시 도봉구 도봉로 564
761,서울특별시,동작구,청산골생고기전문점,서울특별시 동작구 여의대방로24나길 5
762,서울특별시,동작구,왕돈까스,서울특별시 동작구 여의대방로 134-1
763,서울특별시,동작구,담쟁이,서울특별시 동작구 사당로 168
764,서울특별시,동작구,내가찜한닭(숭실대점),서울특별시 동작구 사당로 18-1
765,서울특별시,동작구,맛고을,서울특별시 동작구 사당로30길 74
766,서울특별시,동작구,미소식당,서울특별시 동작구 사당로30길 54
767,서울특별시,동작구,최연태참치,서울특별시 동작구 동작대로23길 17
768,서울특별시,동작구,후통&쟁반집,서울특별시 동작구 동작대로27다길 15
769,서울특별시,동작구,황토가마솥설렁탕,서울특별시 동작구 동작대로29가길 8
770,서울특별시,동작구,남다른감자탕대방점,서울특별시 동작구 상도로 33
771,서울특별시,동작구,낙원쭈꾸미마을,서울특별시 동작구 상도로 111
772,서울특별시,동작구,취복루,서울특별시 동작구 노량진로 96
773,서울특별시,동작구,노량진점역전우동0410,서울특별시 동작구 노량진로16길 35
774,서울특별시,동작구,내가찜한닭,서울특별시 동작구 노량진로16길 14
775,서울특별시,동작구,소야,서울특별시 동작구 만양로14길 6
776,서울특별시,동작구,청양집노량진점,서울특별시 동작구 만양로18길 14
777,서울특별시,동작구,오유미당노량진점,서울특별시 동작구 만양로18길 14
778,서울특별시,동작구,내가찜한닭,서울특별시 동작구 흑석로 87
779,서울특별시,동작구,짬뽕타임이수점,서울특별시 동작구 사당로 300
780,서울특별시,동작구,진부령황태촌,서울특별시 동작구 동작대로27길 6
781,서울특별시,동작구,조가네갑오징어사당점,서울특별시 동작구 남부순환로271길 24
782,서울특별시,동작구,장수촌,서울특별시 동작구 사당로17가길 16
783,서울특별시,동작구,신짱스시,서울특별시 동작구 상도로30길 8
784,서울특별시,동작구,미정국수노량진점,서울특별시 동작구 만양로 105
785,서울특별시,동작구,권참치,서울특별시 동작구 사당로30길 142
786,서울특별시,동작구,남도향,서울특별시 동작구 여의대방로22길 20
787,서울특별시,동작구,코코이찌방야보라매점,서울특별시 동작구 여의대방로 112
788,서울특별시,동작구,일미리금계찜닭신대방삼거리역,서울특별시 동작구 보라매로 113
789,서울특별시,동작구,辛(신)돈까스,서울특별시 동작구 여의대방로24길 107
790,서울특별시,동작구,세종대왕숯불갈비,서울특별시 동작구 여의대방로 136
791,서울특별시,동작구,대방회집,서울특별시 동작구 여의대방로 134-1
792,서울특별시,동작구,대방싸리집,서울특별시 동작구 여의대방로26길 24
793,서울특별시,동작구,낙지랑갈비랑,서울특별시 동작구 양녕로25길 2-4
794,서울특별시,동작구,성대낙지,서울특별시 동작구 국사봉1길 4
795,서울특별시,동작구,마포숯불갈비,서울특별시 동작구 보라매로 112
796,서울특별시,동작구,정선메밀고을,서울특별시 동작구 양녕로26길 63
797,서울특별시,동작구,형가원보쌈,서울특별시 동작구 동작대로1길 33
798,서울특별시,동작구,한울갈비,서울특별시 동작구 동작대로1길 9
799,서울특별시,동작구,정원,서울특별시 동작구 남부순환로271길 17
800,서울특별시,동작구,토방소곱창,서울특별시 동작구 동작대로7길 11
801,서울특별시,동작구,초와밥,서울특별시 동작구 동작대로5길 8
802,서울특별시,동작구,융선짬뽕양꼬치,서울특별시 동작구 동작대로5길 16
803,서울특별시,동작구,요란한부엌,서울특별시 동작구 사당로30길 126
804,서울특별시,동작구,다올집,서울특별시 동작구 사당로30길 100
805,서울특별시,동작구,계림닭한마리,서울특별시 동작구 사당로30길 103
806,서울특별시,동작구,"강원도감자탕,쌈밥",서울특별시 동작구 사당로30길 108
807,서울특별시,동작구,동굴화로구이,서울특별시 동작구 동작대로 71
808,서울특별시,동작구,명품청기와감자탕남성역점,서울특별시 동작구 사당로8길 4
809,서울특별시,동작구,놀부보쌈과부대찌개,서울특별시 동작구 사당로 196
810,서울특별시,동작구,서가앤쿡이수점,서울특별시 동작구 동작대로27길 5
811,서울특별시,동작구,뽕잎사랑이수점,서울특별시 동작구 동작대로27가길 22
812,서울특별시,동작구,맛찬들왕소금구이,서울특별시 동작구 동작대로27길 16-4
813,서울특별시,동작구,팔이구이이수태평점,서울특별시 동작구 동작대로27다길 15
814,서울특별시,동작구,원할머니보쌈이수역점,서울특별시 동작구 동작대로27나길 22 
815,서울특별시,동작구,새마을식당,서울특별시 동작구 동작대로27다길 10
816,서울특별시,동작구,만복국수집,서울특별시 동작구 사당로 307-10
817,서울특별시,동작구,고추찜닭,서울특별시 동작구 동작대로27가길 14
818,서울특별시,동작구,쟁반집8292이수점,서울특별시 동작구 동작대로27다길 15
819,서울특별시,동작구,일미가참치,서울특별시 동작구 동작대로25길 16 
820,서울특별시,동작구,이수찹쌀순대,서울특별시 동작구 동작대로 123
821,서울특별시,동작구,리얼양꼬치,서울특별시 동작구 동작대로27길 22
822,서울특별시,동작구,단아한정식,서울특별시 동작구 동작대로27가길 44
823,서울특별시,동작구,그릴진,서울특별시 동작구 동작대로27다길 31
824,서울특별시,동작구,구구향훠궈,서울특별시 동작구 동작대로27다길 26
825,서울특별시,동작구,늘조은한우마을,서울특별시 동작구 사당로29가길 47 
826,서울특별시,동작구,마실,서울특별시 동작구 사당로 215
827,서울특별시,동작구,마실,서울특별시 동작구 사당로 215
828,서울특별시,동작구,쌈반,서울특별시 동작구 사당로 215
829,서울특별시,동작구,봉평메밀국수,서울특별시 동작구 사당로 215
830,서울특별시,동작구,백제갈비,서울특별시 동작구 사당로 231
831,서울특별시,동작구,내고향나주곰탕,서울특별시 동작구 사당로 183
832,서울특별시,동작구,유정우함흥냉면,서울특별시 동작구 동작대로29다길 7-1
833,서울특별시,동작구,황토방식당,서울특별시 동작구 서달로12나길 11
834,서울특별시,동작구,상도늘보리,서울특별시 동작구 서달로 134-1
835,서울특별시,동작구,순자,서울특별시 동작구 서달로14나길 16
836,서울특별시,동작구,물바우,서울특별시 동작구 서달로14길 16
837,서울특별시,동작구,두레박,서울특별시 동작구 서달로14길 22
838,서울특별시,동작구,고봉삼계탕중앙대점,서울특별시 동작구 서달로 166 
839,서울특별시,동작구,평안도찹쌀순대전문점,서울특별시 동작구 흑석로 102
840,서울특별시,동작구,고기스토리,서울특별시 동작구 흑석로8길 4
841,서울특별시,동작구,황토정,서울특별시 동작구 서달로13길 5-23
842,서울특별시,동작구,함지박,서울특별시 동작구 상도로37길 68-1
843,서울특별시,동작구,밀피유플러스356,서울특별시 동작구 상도로47길 13
844,서울특별시,동작구,망향비빔국수동작점,서울특별시 동작구 상도로 319
845,서울특별시,동작구,도담죽,서울특별시 동작구 상도로47길 17
846,서울특별시,동작구,고모밥죠,서울특별시 동작구 상도로45길 11
847,서울특별시,동작구,태능솔밭갈비,서울특별시 동작구 상도로37길 7
848,서울특별시,동작구,농장사람들,서울특별시 동작구 상도로 230
849,서울특별시,동작구,산골안국밥,서울특별시 동작구 장승배기로10길 21
850,서울특별시,동작구,석춘해물칼국수,서울특별시 동작구 장승배기로10길 21
851,서울특별시,동작구,명륜진사갈비상도점,서울특별시 동작구 상도로 128
852,서울특별시,동작구,농실가,서울특별시 동작구 상도로 142
853,서울특별시,동작구,구름산추어탕,서울특별시 동작구 성대로1길 22
854,서울특별시,동작구,탕마루김치찌개(장승배기역점),서울특별시 동작구 상도로26길 12
855,서울특별시,동작구,지호한방삼계탕동작점,서울특별시 동작구 상도로26길 18
856,서울특별시,동작구,원조남원추어탕,서울특별시 동작구 상도로26길 12
857,서울특별시,동작구,명성,서울특별시 동작구 상도로24길 35
858,서울특별시,동작구,흥부골숯불돼지갈비,서울특별시 동작구 상도로15길 3
859,서울특별시,동작구,남서울식당,서울특별시 동작구 상도로15길 39
860,서울특별시,동작구,삼락,서울특별시 동작구 여의대방로36길 10-11
861,서울특별시,동작구,호순네집,서울특별시 동작구 등용로 107
862,서울특별시,동작구,다채,서울특별시 동작구 알마타길 6
863,서울특별시,동작구,희래등,서울특별시 동작구 등용로 123
864,서울특별시,동작구,약초마을,서울특별시 동작구 노량진로 26
865,서울특별시,동작구,씨제이푸드빌㈜빕스대방점,서울특별시 동작구 노량진로 2
866,서울특별시,동작구,세종대왕숯불갈비,서울특별시 동작구 등용로 2
867,서울특별시,동작구,원조마포갈비,서울특별시 동작구 노량진로8길 35
868,서울특별시,동작구,다독이네숯불구이,서울특별시 동작구 노량진로 106-5
869,서울특별시,동작구,우리동네맛볶이,서울특별시 동작구 노량진로8길 31
870,서울특별시,동작구,이쉐프,서울특별시 동작구 만양로 95
871,서울특별시,동작구,영흥생고기식당,서울특별시 동작구 만양로 85-1
872,서울특별시,동작구,봉추찜닭노량진,서울특별시 동작구 노량진로16길 22
873,서울특별시,동작구,정동진,서울특별시 동작구 만양로 85
874,서울특별시,동작구,한국밥,서울특별시 동작구 만양로 105
875,서울특별시,동작구,골든볼9(본점),서울특별시 동작구 노량진로14가길 11 
876,서울특별시,동작구,담소소사골순대노량진점,서울특별시 동작구 노량진로16길27
877,서울특별시,동작구,낙지한마리수제비상도,서울특별시 동작구 상도로31길 19
878,서울특별시,동작구,명갈비,서울특별시 동작구 상도로31길 83
879,서울특별시,동작구,조선화로집상도역점,서울특별시 동작구 상도로 263-6
880,서울특별시,동작구,인근주민,서울특별시 동작구 양녕로 265
