r_si,r_gu,r_name,r_address
서울특별시,서대문구,예소원,서울특별시 서대문구 성산로 535
서울특별시,서대문구,봄꽃김밥,서울특별시 서대문구 연희로36길 10
서울특별시,서대문구,연희화로,서울특별시 서대문구 모래내로 376
서울특별시,서대문구,엄지식당,서울특별시 서대문구 모래내로 376-7
서울특별시,서대문구,소문난집,서울특별시 서대문구 수색로2길 10
서울특별시,서대문구,본전회관,서울특별시 서대문구 수색로2길 15
서울특별시,서대문구,평택고여사냉면,서울특별시 서대문구 연희로 81-9
서울특별시,서대문구,더양,서울특별시 서대문구 연희맛로 36
서울특별시,서대문구,가우연희직영점,서울특별시 서대문구 연희맛로 5
서울특별시,서대문구,수빈떡갈비,서울특별시 서대문구 연희로25길 31-3
서울특별시,서대문구,강수사,서울특별시 서대문구 연희로 157
서울특별시,서대문구,연희동보리굴비(한씨옥),서울특별시 서대문구 연희로25길 92
서울특별시,서대문구,벌떡장어,서울특별시 서대문구 연희로 213
서울특별시,서대문구,풍천백세장어,서울특별시 서대문구 증가로25길 5
서울특별시,서대문구,진짜루,서울특별시 서대문구 남가좌동 3-111
서울특별시,서대문구,미소그릴한돈다이닝,서울특별시 서대문구 명지대길 83
서울특별시,서대문구,짜우반점,서울특별시 서대문구 남가좌동 324-25
서울특별시,서대문구,모래내설농탕,서울특별시 서대문구 모래내로 271
서울특별시,서대문구,인삼갈비,서울특별시 서대문구 모래내로 342
서울특별시,서대문구,오계절남원추어탕,서울특별시 서대문구 연희로 267
서울특별시,서대문구,서대문아구찜,서울특별시 서대문구 연희로 271
서울특별시,서대문구,춘향골남원추어탕,서울특별시 서대문구 연희로 262-17
서울특별시,서대문구,참이맛감자탕,서울특별시 서대문구 통일로37길 22
서울특별시,서대문구,솥뚜껑삼겹살,서울특별시 서대문구 홍제내길 128
서울특별시,서대문구,대가감자탕,서울특별시 서대문구 홍제내길 136
서울특별시,서대문구,칼집삼겹,서울특별시 서대문구 통일로39가길 12
서울특별시,서초구,호주,서울특별시 서초구 서초중앙로 51
서울특별시,서초구,현대옥강남교보점,서울특별시 서초구 사평대로 354
서울특별시,서초구,허수아비,서울특별시 서초구 효령로 307
서울특별시,서초구,해늘찹쌀순대,서울특별시 서초구 동산로 89
서울특별시,서초구,한우명가노고단,서울특별시 서초구 법원로 16
서울특별시,서초구,한국피자헛서초교대역점,서울특별시 서초구 서초대로 335
서울특별시,서초구,하남돼지집방배역점,서울특별시 서초구 효령로31길 6
서울특별시,서초구,하나우동,서울특별시 서초구 서초대로78길 38
서울특별시,서초구,플람스비스트로,서울특별시 서초구 남부순환로317길 41
서울특별시,서초구,패스토팔라피자(PASTOPALA),서울특별시 서초구 양재천로7길 13
서울특별시,서초구,통영횟집,서울특별시 서초구 강남대로97길 19
서울특별시,서초구,통영바다풍경,서울특별시 서초구 방배천로4안길 55
서울특별시,서초구,테판야키키라메쿠,서울특별시 서초구 서래로 38
서울특별시,서초구,타짜도르,서울특별시 서초구 서초대로77길 61
서울특별시,서초구,커피나무이수로스팅하우스점,서울특별시 서초구 서초대로 31
서울특별시,서초구,커피나무서래마을점,서울특별시 서초구 서래로 12
서울특별시,서초구,커피그라운드,서울특별시 서초구 효령로77길 28
서울특별시,서초구,카페천국교대점,서울특별시 서초구 사임당로 31
서울특별시,서초구,카페누모,서울특별시 서초구 청룡마을길 47
서울특별시,서초구,칠갑청국장,서울특별시 서초구 효령로57길 4
서울특별시,서초구,치킨24,서울특별시 서초구 서초대로50길 66
서울특별시,서초구,초동집,서울특별시 서초구 방배천로 22
서울특별시,서초구,찹쌀순대만드는집,서울특별시 서초구 방배중앙로 161
서울특별시,서초구,차돌풍(방배점),서울특별시 서초구 효령로31길 19
서울특별시,서초구,진주청국장,서울특별시 서초구 남부순환로 2561
서울특별시,서초구,주식회사서석대,서울특별시 서초구 서초대로 346
서울특별시,서초구,종로계림닭도리탕원조교대점,서울특별시 서초구 반포대로30길 55
서울특별시,서초구,조가네갑오징어방배카페거리점,서울특별시 서초구 방배중앙로 173
서울특별시,서초구,제이의정원,서울특별시 서초구 신반포로47길 82
서울특별시,서초구,정겨운늑대,서울특별시 서초구 방배중앙로21길 6
서울특별시,서초구,전주가,서울특별시 서초구 법원로1길 1
서울특별시,서초구,전사랑,서울특별시 서초구 남부순환로347길 41
서울특별시,서초구,장수원,서울특별시 서초구 방배중앙로 153
서울특별시,서초구,장사랑서초점,서울특별시 서초구 법원로1길 7
서울특별시,서초구,장갈비,서울특별시 서초구 동산로 89
서울특별시,서초구,일품헌,서울특별시 서초구 남부순환로 2634-27
서울특별시,서초구,일품진진수라강남점,서울특별시 서초구 서초대로 254
서울특별시,서초구,일일향방배점,서울특별시 서초구 동광로 67
서울특별시,서초구,인기명양재점,서울특별시 서초구 강남대로6길 59-1
서울특별시,서초구,인기명교대점,서울특별시 서초구 서초대로53길 10
서울특별시,서초구,의정부평양면옥,서울특별시 서초구 강남대로93길 28
서울특별시,서초구,육회랑연어랑,서울특별시 서초구 방배천로2길 21
서울특별시,서초구,육갑식당,서울특별시 서초구 잠원로 46-3
서울특별시,서초구,육갑식당,서울특별시 서초구 방배중앙로 166
서울특별시,서초구,육갑식당,서울특별시 서초구 사평대로 130
서울특별시,서초구,원조부안집양재점,서울특별시 서초구 남부순환로356길 50
서울특별시,서초구,와일드플라워,서울특별시 서초구 방배로26길 19
서울특별시,서초구,와가마마,서울특별시 서초구 명달로20길 61
서울특별시,서초구,오목집강남역점,서울특별시 서초구 서초대로78길 32
서울특별시,서초구,오라카이청계산호텔illycaffe,서울특별시 서초구 청계산로9길 1-7
서울특별시,서초구,오나라오징어,서울특별시 서초구 방배중앙로 177
서울특별시,서초구,영양센타,서울특별시 서초구 방배중앙로 178
서울특별시,서초구,영스타,서울특별시 서초구 서래로8길 1
서울특별시,서초구,연안식당사당점,서울특별시 서초구 방배천로2길 2
서울특별시,서초구,에세스커피(ssscoffee),서울특별시 서초구 청룡마을4길 11-3
서울특별시,서초구,양재정육식당역삼뱅뱅점,서울특별시 서초구 효령로 426
서울특별시,서초구,야마토야,서울특별시 서초구 잠원로8길 25
서울특별시,서초구,앵콜칼국수,서울특별시 서초구 효령로52길 69
서울특별시,서초구,씨제이푸드빌(주)빕스반포역점,서울특별시 서초구 신반포로 257
서울특별시,서초구,싱글오커피,서울특별시 서초구 바우뫼로 182-1
서울특별시,서초구,신촌설렁탕교대역점,서울특별시 서초구 반포대로30길 62
서울특별시,서초구,시방,서울특별시 서초구 주흥3길 16
서울특별시,서초구,스시타노,서울특별시 서초구 서래로5길 30
서울특별시,서초구,스시가,서울특별시 서초구 사평대로56길 8
서울특별시,서초구,순대실록센트럴시티점,서울특별시 서초구 신반포로 176
서울특별시,서초구,수하동서초법원점,서울특별시 서초구 법원로2길 6
서울특별시,서초구,수라빔,서울특별시 서초구 신반포로 176
서울특별시,서초구,소호정,서울특별시 서초구 논현로 27
서울특별시,서초구,소나기,서울특별시 서초구 효령로68길 104
서울특별시,서초구,세광양대창양재점(말죽거리),서울특별시 서초구 강남대로 222-6
서울특별시,서초구,세광양대창사당점,서울특별시 서초구 방배천로2길 21
서울특별시,서초구,서울성모장례식장,서울특별시 서초구 반포대로 222
서울특별시,서초구,서울갈빗살,서울특별시 서초구 서초대로50길 66
서울특별시,서초구,서병장부대찌개,서울특별시 서초구 서초중앙로20길 34-6
서울특별시,서초구,서리풀명가,서울특별시 서초구 서초대로25길 16-1
서울특별시,서초구,서래통2,서울특별시 서초구 서래로7길 18
서울특별시,서초구,서래통,서울특별시 서초구 서래로7길 19
서울특별시,서초구,서래원좋은고기,서울특별시 서초구 동광로19길 5
서울특별시,서초구,서래본가,서울특별시 서초구 사평대로 126
서울특별시,서초구,생어거스틴교보타워점,서울특별시 서초구 강남대로 465
서울특별시,서초구,샐러디신논현역점,서울특별시 서초구 사평대로56길 7
서울특별시,서초구,블루이쉬브루커피,서울특별시 서초구 서초대로25길 51
서울특별시,서초구,브롱스양재점,서울특별시 서초구 강남대로 160-2
서울특별시,서초구,브라더솥밥&후토마키,서울특별시 서초구 효령로77길 14
서울특별시,서초구,불이아교대점,서울특별시 서초구 서초대로52길 7
서울특별시,서초구,불로삼계백숙,서울특별시 서초구 서운로6길 30
서울특별시,서초구,보현재,서울특별시 서초구 원터6길 6
서울특별시,서초구,버거베어,서울특별시 서초구 신반포로47길 56
서울특별시,서초구,백채김치찌개방배역점,서울특별시 서초구 방배로 89
서울특별시,서초구,백년한정식,서울특별시 서초구 남부순환로323길 1
서울특별시,서초구,백년옥,서울특별시 서초구 남부순환로 2407
서울특별시,서초구,방이편백육분삼십,서울특별시 서초구 서초대로77길 11
서울특별시,서초구,방배쭈꾸미랑,서울특별시 서초구 서초대로25길 35
서울특별시,서초구,방배돈&오리家,서울특별시 서초구 방배중앙로 188
서울특별시,서초구,방배골숯불갈비,서울특별시 서초구 방배중앙로29길 21
서울특별시,서초구,바오밥교대점,서울특별시 서초구 서초중앙로24길 17
서울특별시,서초구,밀갸또,서울특별시 서초구 서초대로58길 37
서울특별시,서초구,미우미우,서울특별시 서초구 서초대로 330
서울특별시,서초구,미？,서울특별시 서초구 서초대로53길 19
서울특별시,서초구,미미담감자탕,서울특별시 서초구 사평대로56길 8
서울특별시,서초구,문식당,서울특별시 서초구 명달로8길 11
서울특별시,서초구,무안뻘낙지,서울특별시 서초구 동광로12가길 17
서울특별시,서초구,묘오또,서울특별시 서초구 방배로28길 16
서울특별시,서초구,목동,서울특별시 서초구 서초대로48길 33
서울특별시,서초구,모아정,서울특별시 서초구 서초대로48길 89-4
서울특별시,서초구,명동피자신논현점,서울특별시 서초구 강남대로79길 36
서울특별시,서초구,메기대감,서울특별시 서초구 남부순환로350길 30
서울특별시,서초구,만추,서울특별시 서초구 사평대로55길 82-14
서울특별시,서초구,만경생태,서울특별시 서초구 서초중앙로26길 17
서울특별시,서초구,막걸리이야기서초점,서울특별시 서초구 반포대로28길 21-12
서울특별시,서초구,마포화곱창양재역점,서울특별시 서초구 남부순환로350길 40
서울특별시,서초구,로찌커피(lodgecoffee),서울특별시 서초구 서초대로58길 5
서울특별시,서초구,듀파르,서울특별시 서초구 효령로 244
서울특별시,서초구,도쿄하나잠원점,서울특별시 서초구 신반포로33길 27
서울특별시,서초구,델리세,서울특별시 서초구 동광로 106
서울특별시,서초구,더하누,서울특별시 서초구 서초대로74길 49
서울특별시,서초구,더플라잉팬레드,서울특별시 서초구 서초대로 411
서울특별시,서초구,더막창,서울특별시 서초구 서초대로77길 37
서울특별시,서초구,댓짱돈까스,서울특별시 서초구 방배중앙로 204
서울특별시,서초구,대신양대창,서울특별시 서초구 서래로 44
서울특별시,서초구,당산오돌(사당역점),서울특별시 서초구 방배천로4길 18
서울특별시,서초구,달빛한스픈,서울특별시 서초구 방배중앙로 165
서울특별시,서초구,누들스(NOODLES),서울특별시 서초구 남부순환로 2385
서울특별시,서초구,논골집서초점,서울특별시 서초구 서초중앙로 66
서울특별시,서초구,남와집,서울특별시 서초구 강남대로30길 34
서울특별시,서초구,남도명가,서울특별시 서초구 방배천로4길 11
서울특별시,서초구,나오스시(직수사),서울특별시 서초구 남부순환로356길 121
서울특별시,서초구,꼬꼬앤사케,서울특별시 서초구 고무래로 16
서울특별시,서초구,깐부치킨사당역점KKANBUCHICKEN,서울특별시 서초구 방배천로 21
서울특별시,서초구,깐부치킨논현역5번출구점,서울특별시 서초구 신반포로47길 12
서울특별시,서초구,깐부치킨(교대점),서울특별시 서초구 서초대로50길 62-4
서울특별시,서초구,김씨부인,서울특별시 서초구 사평대로26길 26-6
서울특별시,서초구,김부삼,서울특별시 서초구 방배천로4길 20
서울특별시,서초구,군선생남부터미널점,서울특별시 서초구 효령로55길 28
서울특별시,서초구,교대장간장새우,서울특별시 서초구 서초대로50길 24
서울특별시,서초구,교대이층집양재점,서울특별시 서초구 강남대로 222-6
서울특별시,서초구,교대밀밭,서울특별시 서초구 반포대로26길 61
서울특별시,서초구,교대고메정식당,서울특별시 서초구 서초중앙로22길 42
서울특별시,서초구,공리특허짬뽕,서울특별시 서초구 방배로26길 8
서울특별시,서초구,공리,서울특별시 서초구 신반포로47길 93
서울특별시,서초구,곰작골나주곰탕잠원점,서울특별시 서초구 나루터로12길 28-18
서울특별시,서초구,곰작골나주곰탕(양재점),서울특별시 서초구 남부순환로 2626
서울특별시,서초구,개미식당숙성통삼겹,서울특별시 서초구 방배중앙로29길 30 
서울특별시,서초구,개미식당,서울특별시 서초구 나루터로12길 28-18
서울특별시,서초구,강촌식당서초점,서울특별시 서초구 효령로 316-1
서울특별시,서초구,강남역모범갈빗살,서울특별시 서초구 서초대로73길 40
서울특별시,서초구,강남복칼국수,서울특별시 서초구 서초대로74길 23
서울특별시,서초구,Zoocoffee(쥬커피),서울특별시 서초구 서초대로46길 17
서울특별시,서초구,TODAH(토다),서울특별시 서초구 성촌6길 39
서울특별시,서초구,SOULBUCKET(소울버킷),서울특별시 서초구 서초중앙로 75
서울특별시,서초구,LilyBlanc(릴리블랑),서울특별시 서초구 양재천로19길 52
서울특별시,서초구,L.BROCOFFEE(엘브로커피),서울특별시 서초구 서초대로46길 93
서울특별시,서초구,KANGCHEFSTORY(강쉐프스토리),서울특별시 서초구 방배로 234-6
서울특별시,서초구,IT'scafe+(잇츠카페플러스),서울특별시 서초구 효령로 218
서울특별시,서초구,CUOREespresso(쿠오레에스프레소),서울특별시 서초구 강남대로 275
서울특별시,서초구,CAFESKY&LIBRARY(카페하늘도서관),서울특별시 서초구 서래로 32
서울특별시,서초구,BABBOPIZZA(밥보피자),서울특별시 서초구 서초대로42길 82
서울특별시,서초구,7번가피자서초교대점,서울특별시 서초구 남부순환로339길 47-1
서울특별시,서초구,6484쪽갈비,서울특별시 서초구 동산로19길 50
서울특별시,서초구,5월5일,서울특별시 서초구 강남대로37길 12-3
서울특별시,서초구,2F,서울특별시 서초구 강남대로 261
서울특별시,서초구,(주)해담채남부터미널점,서울특별시 서초구 서초중앙로5길 10-8
서울특별시,서초구,(주)크라이치즈버거,서울특별시 서초구 강남대로41길 8
서울특별시,서초구,(주)배나무골,서울특별시 서초구 마방로2길 12
서울특별시,서초구,(주)닥터로빈강남점,서울특별시 서초구 고무래로 8
서울특별시,서초구,(주)거북곱창,서울특별시 서초구 서초대로50길 94
서울특별시,서초구,히바린 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,화니 신세계백화점 강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,홍익궁중전통육개장 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,홍대만뽀 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,호호돈까스,서울특별시 서초구 신반포로 176
서울특별시,서초구,평양면옥,서울특별시 서초구 신반포로 176
서울특별시,서초구,팥꽃나무집,서울특별시 서초구 신반포로 176
서울특별시,서초구,티원 사당역점,서울특별시 서초구 방배천로 11
서울특별시,서초구,타쯔,서울특별시 서초구 서초대로22길 8
서울특별시,서초구,타마린드,서울특별시 서초구 신반포로 176
서울특별시,서초구,콩부인 강남,서울특별시 서초구 신반포로 176
서울특별시,서초구,커피스테이션 폴바셋,서울특별시 서초구 신반포로 176
서울특별시,서초구,칠보면옥,서울특별시 서초구 신반포로 176
서울특별시,서초구,청담반점 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,진구곱창,서울특별시 서초구 서초대로75길 37
서울특별시,서초구,인생설렁탕 신사역지점,서울특별시 서초구 신반포로47길 105
서울특별시,서초구,우주,서울특별시 서초구 사평대로18길 38
서울특별시,서초구,옥인(玉咽)칼국수,서울특별시 서초구 신반포로 176 
서울특별시,서초구,엘리스 1871,서울특별시 서초구 신반포로 176
서울특별시,서초구,에스-탑스시,서울특별시 서초구 신반포로 176
서울특별시,서초구,스트릿 강남신세계,서울특별시 서초구 신반포로 176
서울특별시,서초구,서울주막,서울특별시 서초구 서초대로77길 41
서울특별시,서초구,샤브진,서울특별시 서초구 신반포로 176
서울특별시,서초구,생활맥주 구반포역점,서울특별시 서초구 신반포로3길 7
서울특별시,서초구,샐러데이즈 & 샌디데이즈 이수방배점,서울특별시 서초구 방배천로16길 4
서울특별시,서초구,새마을식당육 서초교대지점,서울특별시 서초구 서초대로54길 24
서울특별시,서초구,삼삼가마솥돈까스&칡불냉면 교대점,서울특별시 서초구 서초중앙로22길 45
서울특별시,서초구,빽다방 신사사거리지점,서울특별시 서초구 강남대로 605
서울특별시,서초구,빽다방 신논현역지점,서울특별시 서초구 사평대로 367
서울특별시,서초구,비노 인 빌라(VINO IN VILLA),서울특별시 서초구 남부순환로319길 14
서울특별시,서초구,보카보카,서울특별시 서초구 신반포로 176 
서울특별시,서초구,베키아에누보 강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,백종원의 원조쌈밥집 양재지점,서울특별시 서초구 강남대로8길 3
서울특별시,서초구,밀화,서울특별시 서초구 신반포로 176
서울특별시,서초구,민스키친 한그릇,서울특별시 서초구 신반포로 176
서울특별시,서초구,미정비빔밥,서울특별시 서초구 신반포로 176
서울특별시,서초구,무한식당,서울특별시 서초구 신반포로3길 7
서울특별시,서초구,딤딤섬 라이스 앤 누들,서울특별시 서초구 신반포로 176
서울특별시,서초구,돌배기집 사당역지점,서울특별시 서초구 방배천로2길 12
서울특별시,서초구,덕인관 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,꼴라주,서울특별시 서초구 신반포로 176
서울특별시,서초구,고렝(신세계강남점),서울특별시 서초구 신반포로 176
서울특별시,서초구,계절의 맛 신세계 강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,강남역맛집 서울주막1호점,서울특별시 서초구 서초대로73길 42
서울특별시,서초구,The MARGAUX GRILL(더 마고 그릴),서울특별시 서초구 신반포로 176
서울특별시,서초구,THE LOUNGE(더 라운지),서울특별시 서초구 신반포로 176
서울특별시,서초구,TAMAYURA(타마유라),서울특별시 서초구 신반포로 176
서울특별시,서초구,Salvatore Cuomo(살바토레 쿠오모) 신세계강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,MOBO BAR(모보바),서울특별시 서초구 신반포로 176
서울특별시,서초구,Flavors(플레이버즈),서울특별시 서초구 신반포로 176
서울특별시,서초구,DEAN & DELUCA(딘 앤 델루카),서울특별시 서초구 신반포로 176
서울특별시,서초구,Cafe One(카페 원),서울특별시 서초구 신반포로 176
서울특별시,서초구,BERLINKRANZ(베를린크란츠),서울특별시 서초구 서초중앙로 229
서울특별시,서초구,(주)신세계푸드 자니로켓 강남점,서울특별시 서초구 신반포로 176
서울특별시,서초구,(주) 신세계조선호텔 호경전(강남),서울특별시 서초구 신반포로 176
서울특별시,서초구,파리크라상키친서초래미안점,서울특별시 서초구 사임당로 157
서울특별시,서초구,파리크라상서래점,서울특별시 서초구 서래로5길 2
서울특별시,서초구,파리크라상교대역점,서울특별시 서초구 서초중앙로24길 27
서울특별시,서초구,파리크라상강남점,서울특별시 서초구 서초대로77길 25
서울특별시,서초구,파리크라상,서울특별시 서초구 신반포로 41
서울특별시,서초구,토스트가마시는커피,서울특별시 서초구 서초대로 97
서울특별시,서초구,퀸스파크서래점,서울특별시 서초구 동광로 95-1
서울특별시,서초구,카페수,서울특별시 서초구 반포대로22길 38
서울특별시,서초구,카페보니(CafeBonny),서울특별시 서초구 방배로 22
서울특별시,서초구,카리,서울특별시 서초구 사평대로 205
서울특별시,서초구,채빛퀴진(ChavitCuisine),서울특별시 서초구 올림픽대로 2085-14
서울특별시,서초구,어진,서울특별시 서초구 강남대로18길 15-11
서울특별시,서초구,어전,서울특별시 서초구 법원로2길 7-4
서울특별시,서초구,어다리,서울특별시 서초구 서초대로 280
서울특별시,서초구,소연,서울특별시 서초구 반포대로30길 9
서울특별시,서초구,서청미역,서울특별시 서초구 서초대로40길 41
서울특별시,서초구,서래말면옥집,서울특별시 서초구 사평대로26길 47
서울특별시,서초구,부일갈비,서울특별시 서초구 서초중앙로2길 42
서울특별시,서초구,본죽방배상문고점,서울특별시 서초구 명달로 49
서울특별시,서초구,백스비어사당역지점,서울특별시 서초구 방배천로2길 12
서울특별시,서초구,마초셰프,서울특별시 서초구 서초대로25길 8
서울특별시,서초구,돈가스신사,서울특별시 서초구 나루터로15길 6
서울특별시,서초구,대박분식,서울특별시 서초구 청두곶길 29
서울특별시,서초구,까르보마마,서울특별시 서초구 강남대로16길 21
서울특별시,서초구,김영희강남동태찜이수점,서울특별시 서초구 서초대로 3-4
서울특별시,서초구,교대원포차,서울특별시 서초구 서초대로 360
서울특별시,서초구,곤드레집,서울특별시 서초구 청룡마을1길 1
서울특별시,서초구,THEMINOS(더미노스),서울특별시 서초구 나루터로 64
서울특별시,서초구,OliveAve.,서울특별시 서초구 방배천로 11
서울특별시,서초구,(주)하일아트서초2지점,서울특별시 서초구 반포대로4길 54
서울특별시,서초구,(주)파리크라상서초아크로비스타점,서울특별시 서초구 서초중앙로 188
서울특별시,성북구,제나키친,서울특별시 성북구 화랑로11길 23
서울특별시,성북구,현참치,서울특별시 성북구 보문로 171
서울특별시,성북구,본가스시,서울특별시 성북구 동소문로 315
서울특별시,성북구,마루가메제면(고대점),서울특별시 성북구 고려대로24길 20
서울특별시,성북구,카페마노아CAFEMANOA(꿈의숲점),서울특별시 성북구 장월로23길 47-3
서울특별시,성북구,카페마노아CAFEMANOA,서울특별시 성북구 보문로34길 51
서울특별시,성북구,해빔현대백화점미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,한솔냉면,서울특별시 성북구 동소문로 315
서울특별시,성북구,퍼틴,서울특별시 성북구 동소문로 315
서울특별시,성북구,차이(Chai)797현대미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,주식회사엠에프지코리아매드포갈릭현대백화점미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,와우철판현대백화점미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,스시로미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,서리재현대미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,삼백돈돈가츠(현대미아점),서울특별시 성북구 동소문로 315
서울특별시,성북구,사보텐현대미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,미엔아이(천등)미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,만추현대백화점미아점,서울특별시 성북구 동소문로 315
서울특별시,성북구,돌장각,서울특별시 성북구 동소문로 315
서울특별시,성북구,h'315(에이치삼일오),서울특별시 성북구 동소문로 315
서울특별시,성북구,(주)보나비아티제미아현대점,서울특별시 성북구 동소문로 315
서울특별시,성북구,한우설렁탕,서울특별시 성북구 삼선교로 85 
서울특별시,성북구,모심,서울특별시 성북구 개운사길 8
서울특별시,성북구,가재야,서울특별시 성북구 보문로 163
서울특별시,성북구,리얼파스타성신여대점,서울특별시 성북구 동소문로20다길 15
서울특별시,양천구,코바코신트리스타점,서울특별시 양천구 신정로 312
서울특별시,양천구,네코라멘,서울특별시 양천구 목동남로4길 22
서울특별시,양천구,상원양꼬치샤브,서울특별시 양천구 목동남로 48
서울특별시,양천구,해까득목동점,서울특별시 양천구 목동서로 349 
서울특별시,양천구,놀부부대찌개&철판구이,서울특별시 양천구 목동서로 349 
서울특별시,양천구,마실,서울특별시 양천구 목동동로 55
서울특별시,양천구,낙지와볼테기,서울특별시 양천구 목동동로 73
서울특별시,양천구,황태보감,서울특별시 양천구 신월로 354
서울특별시,양천구,피자알볼로목동본점,서울특별시 양천구 은행정로4길 16
서울특별시,양천구,본죽신정점,서울특별시 양천구 은행정로 16 
서울특별시,양천구,미소참치,서울특별시 양천구 신월로 376 
서울특별시,양천구,루체디베네치아,서울특별시 양천구 신월로 348
서울특별시,양천구,원할머니보쌈.족발신정점,서울특별시 양천구 신월로 332
서울특별시,양천구,본죽신정네거리역점,서울특별시 양천구 중앙로 254 
서울특별시,양천구,죽이야기(양천신월6)동점,서울특별시 양천구 남부순환로83길 17
서울특별시,양천구,홍두깨손칼국수,서울특별시 양천구 남부순환로 589
서울특별시,양천구,초애,서울특별시 양천구 남부순환로 605 
서울특별시,양천구,강지우밥상2호점,서울특별시 양천구 신월로16길 7
서울특별시,양천구,은성가든,서울특별시 양천구 신월로 210
서울특별시,양천구,콩두,서울특별시 양천구 신정이펜2로 22
서울특별시,양천구,황가네감자탕,서울특별시 양천구 신월로 120
서울특별시,양천구,청풍명월,서울특별시 양천구 신월로 122 
서울특별시,양천구,봉피양,서울특별시 양천구 신월로 112
서울특별시,양천구,본화로(本和盧)왕소금구이,서울특별시 양천구 신월로 120
서울특별시,양천구,회바다수산,서울특별시 양천구 신월로 111
서울특별시,양천구,순천식당,서울특별시 양천구 지양로 26
서울특별시,양천구,위가네삼겹살전문점,서울특별시 양천구 지양로 58
서울특별시,양천구,죽이야기(양천신월7동점),서울특별시 양천구 지양로 74 
서울특별시,양천구,뉴욕바닷가재,서울특별시 양천구 남부순환로 575
서울특별시,양천구,홍농숯불갈비,서울특별시 양천구 신월로15길 1
서울특별시,양천구,토속보리밭,서울특별시 양천구 신월로15길 15
서울특별시,양천구,본죽신곡시장점,서울특별시 양천구 신월로 175 
서울특별시,양천구,서울소머리국밥,서울특별시 양천구 오목로 32
서울특별시,양천구,하우돈곱창,서울특별시 양천구 오목로 76
서울특별시,양천구,접시고기(신월점),서울특별시 양천구 월정로 8
서울특별시,양천구,14일의설레임,서울특별시 양천구 월정로 20
서울특별시,양천구,진참치,서울특별시 양천구 오목로24길 31 
서울특별시,양천구,소문난개미,서울특별시 양천구 중앙로46길 5
서울특별시,양천구,북해도,서울특별시 양천구 오목로50길 37
서울특별시,양천구,장용재두부갤러리,서울특별시 양천구 목동동로10길 22
서울특별시,양천구,연실네속초코다리,서울특별시 양천구 목동동로8길 3 
서울특별시,양천구,신마포갈매기,서울특별시 양천구 신목로 47
서울특별시,양천구,린궁즈,서울특별시 양천구 목동동로8길 3
서울특별시,양천구,다오래골뱅이,서울특별시 양천구 목동동로10길 16-5 
서울특별시,양천구,남원추어탕,서울특별시 양천구 목동동로10길 17
서울특별시,양천구,삿뽀로목동점(주)엔타스,서울특별시 양천구 목동동로 189
서울특별시,양천구,본죽,서울특별시 양천구 목동서로 277 
서울특별시,양천구,경복궁목동점(주)엔타스,서울특별시 양천구 목동동로 189
서울특별시,양천구,제주바당,서울특별시 양천구 신목로14길 6-1
서울특별시,양천구,박가네들깨칼국수,서울특별시 양천구 신목로12길 7 
서울특별시,양천구,이태리식당,서울특별시 양천구 신목로2길 68
서울특별시,양천구,배수사,서울특별시 양천구 신목로 108-10
서울특별시,양천구,만배아리랑보쌈,서울특별시 양천구 목동동로12길 45
서울특별시,양천구,더브라운목동점,서울특별시 양천구 오목로 354
서울특별시,양천구,(주)용형호제락희안목동점,서울특별시 양천구 오목로 330
서울특별시,양천구,젠틀한식탁,서울특별시 양천구 목동동로14길 6-1
서울특별시,양천구,젠틀블랙,서울특별시 양천구 목동동로14길 10 
서울특별시,양천구,서가앤쿡목동점,서울특별시 양천구 오목로 286
서울특별시,양천구,대복,서울특별시 양천구 오목로 276
서울특별시,양천구,(주)닥터로빈목동점,서울특별시 양천구 오목로 299
서울특별시,양천구,주문진회집,서울특별시 양천구 오목로 313-6
서울특별시,양천구,해몽,서울특별시 양천구 오목로 339
서울특별시,양천구,팔각도목동본점,서울특별시 양천구 목동동로 266-1
서울특별시,양천구,칸지,서울특별시 양천구 목동동로 264
서울특별시,양천구,교담집,"서울특별시 양천구 목동동로 260, "
서울특별시,양천구,6즙530,서울특별시 양천구 오목로 337-10
서울특별시,양천구,해우리현대백화점목동점,서울특별시 양천구 목동동로 257
서울특별시,양천구,한국집,서울특별시 양천구 목동동로 257
서울특별시,양천구,일치프리아니현대목동점,서울특별시 양천구 목동동로 257
